_id,brand,website_id,price_offer_price,price_regular_price,price_basket_price,5da94f4e6d97010001f81d72,5da94f270ffeca000172b12e,5d0cc7b68a66a100014acdb0,5da94ef80ffeca000172b12c,5da94e940ffeca000172b12a
5da82229b25b035d1d17c08d,saint laurent,5da6d40110309200045874e6,1590.0,1590.0,1590.0,,,,1695.0,1590.0
5da81e3bb25b035d1d17ae1c,saint laurent,5da6d40110309200045874e6,180.0,180.0,185.0,,,205.0,,
5da81f027861c2af6a5a92e0,alexander mcqueen,5da6d40110309200045874e6,520.0,520.0,520.0,,,,525.0,520.0
5da81e97b25b035d1d17b072,saint laurent,5da6d40110309200045874e6,142.5,475.0,147.5,,,433.0,,332.0
5da821ba6504fb65da0053fc,saint laurent,5da6d40110309200045874e6,1865.0,1865.0,1865.0,,,,,1176.0
5da820636504fb65da003a18,acne studios,5da6d40110309200045874e6,273.0,273.0,273.0,,,395.0,,
5da821aa7d3a9baa211f859f,acne studios,5da6d40110309200045874e6,290.0,290.0,290.0,,305.0,295.0,,
5da81df4b25b035d1d17ace2,acne studios,5da6d40110309200045874e6,240.0,400.0,240.0,,,405.0,145.0,
5da81eeb7861c2af6a5a91c6,the row,5da6d40110309200045874e6,1008.0,1008.0,1008.0,,,,,1005.0
5da8218f6504fb65c4de40dd,the row,5da6d40110309200045874e6,400.0,800.0,400.0,,,,,556.0
5da821396504fb65da0049be,the row,5da6d40110309200045874e6,760.0,1900.0,760.0,,,,955.0,950.0
5da821546504fb65da004bcf,the row,5da6d40110309200045874e6,270.0,540.0,270.0,,,,329.0,406.0
5da81d457861c2af6a5a8dcb,alexander mcqueen,5da6d40110309200045874e6,282.5,565.0,282.5,,412.0,770.0,370.0,570.0
5da820f56504fb65da00445d,saint laurent,5da6d40110309200045874e6,840.0,840.0,840.0,,,845.0,,
5dceb38e40b23dd7b860e329,saint laurent,5da6d40110309200045874e6,615.0,615.0,615.0,,,620.0,,
5da81cb77861c2af6a5a87ca,saint laurent,5da6d40110309200045874e6,525.0,525.0,525.0,,,530.0,530.0,510.0
5da81f3c7861c2af6a5a9524,saint laurent,5da6d40110309200045874e6,525.0,525.0,525.0,,,530.0,209.0,510.0
5da81d4a6504fb65c4de3ec7,saint laurent,5da6d40110309200045874e6,525.0,525.0,525.0,,,530.0,,
5da81d7e7861c2af6a5a8f60,saint laurent,5da6d40110309200045874e6,395.0,395.0,395.0,,,,,390.0
5dceb2f340b23dd7b860e2ca,saint laurent,5da6d40110309200045874e6,470.0,470.0,470.0,,,531.0,,
5dceb2ca4c033d1dd2933178,saint laurent,5da6d40110309200045874e6,440.0,440.0,440.0,,,445.0,,294.0
5dceb38f40b23dd7b860e339,saint laurent,5da6d40110309200045874e6,325.5,325.5,325.5,,,979.0,,
5da817a06504fb65da00352d,gianvito rossi,5da6d40110309200045874e6,655.0,655.0,655.0,,,720.0,,
5da820a66504fb65da003f99,galvan,5da6d40110309200045874e6,1295.0,1295.0,1295.0,,,1100.0,552.0,
5da81e377f3e301b4504b8a1,morgan lane,5da6d40110309200045874e6,102.0,102.0,107.0,,,308.0,,
5da81d517f3e301b4504b5fc,aeydē,5da6d40110309200045874e6,265.0,265.0,265.0,,,356.0,,
5da821476504fb65da004a67,aeydē,5da6d40110309200045874e6,160.0,160.0,165.0,,,174.0,,
5da821b16504fb65da005328,neous,5da6d40110309200045874e6,430.0,430.0,430.0,,,540.0,,
5da82216b25b035d1d17bfb2,givenchy,5da6d40110309200045874e6,770.0,770.0,770.0,,,1545.0,,
5da821a26504fb65da005167,givenchy,5da6d40110309200045874e6,867.0,1445.0,867.0,,,993.0,727.0,
5da821c2b25b035d1d17baab,agent provocateur,5da6d40110309200045874e6,125.0,125.0,130.0,130.0,,,,
5da82165b25b035d1d17b574,agent provocateur,5da6d40110309200045874e6,136.5,136.5,141.5,,,200.0,,
5da81cc57861c2af6a5a87e7,the row,5da6d40110309200045874e6,625.0,625.0,625.0,,,,630.0,
5da8216c6504fb65da004d90,goldsign,5da6d40110309200045874e6,190.0,190.0,195.0,,,195.0,,112.0
5db8103fd5424ee1f33526bf,church's,5da6d40110309200045874e6,580.0,580.0,580.0,,,398.0,,672.0
5da81bcb7861c2af6a5a8461,norma kamali,5da6d40110309200045874e6,165.0,165.0,170.0,,,,194.0,145.0
5da81be16504fb65da0035f9,norma kamali,5da6d40110309200045874e6,170.0,170.0,175.0,,,,203.0,150.0
5da81af47d3a9baa211f826a,norma kamali,5da6d40110309200045874e6,170.0,170.0,175.0,,,,165.0,
5da81a487d3a9baa211f7ef1,norma kamali,5da6d40110309200045874e6,325.0,325.0,325.0,,,,,306.0
5da817b06504fb65d41c5474,carolina bucci,5da6d40110309200045874e6,2030.0,2030.0,2030.0,,,905.0,,
5db80fc2d5424ee1f335244a,christian louboutin,5da6d40110309200045874e6,575.0,575.0,575.0,,,,530.0,
5da822256504fb65da005b2b,etro,5da6d40110309200045874e6,240.0,480.0,240.0,,,293.0,,
5da822256504fb65da005b59,roksanda,5da6d40110309200045874e6,895.0,895.0,895.0,,,,273.0,
5da821646504fb65da004ce8,castañer,5da6d40110309200045874e6,105.0,105.0,110.0,,,127.0,,105.0
5da821be6504fb65da005473,stella mccartney,5da6d40110309200045874e6,3500.0,3500.0,3500.0,,,7474.0,,2097.0
5da81d047861c2af6a5a8ac6,moncler,5da6d40110309200045874e6,400.0,400.0,400.0,,405.0,,,
5da822166504fb65da005a22,sprwmn,5da6d40110309200045874e6,693.0,693.0,693.0,,,1776.0,,
5da82235b25b035d1d17c0f6,ancient greek sandals,5da6d40110309200045874e6,135.0,135.0,140.0,,150.0,150.0,,
5da81d4d7861c2af6a5a8e63,carrie forbes,5da6d40110309200045874e6,128.0,320.0,133.0,,,316.0,,
5da81d6d6504fb65cea7015a,carrie forbes,5da6d40110309200045874e6,97.5,195.0,102.5,,,240.0,,
5da81d4b7f3e301b4504b5e0,miu miu,5da6d40110309200045874e6,1290.0,1290.0,1290.0,,,1295.0,,
5da820f96504fb65da0044cb,miu miu,5da6d40110309200045874e6,795.0,795.0,795.0,,,,800.0,
5da81f0b7861c2af6a5a9352,miu miu,5da6d40110309200045874e6,605.0,605.0,605.0,,,,,420.0
5da81dff6504fb65c4de3f4f,miu miu,5da6d40110309200045874e6,460.0,460.0,460.0,,,470.0,465.0,
5da81f817861c2af6a5a96ea,pippa holt,5da6d40110309200045874e6,595.0,595.0,595.0,,,600.0,,
5da81dfdb25b035d1d17ad84,pippa holt,5da6d40110309200045874e6,460.0,460.0,460.0,,,,465.0,
5da8206e7d3a9baa211f853c,moncler,5da6d40110309200045874e6,780.0,780.0,780.0,,795.0,785.0,,
5da81d526504fb65da0036a5,moncler,5da6d40110309200045874e6,795.0,795.0,795.0,,850.0,828.0,840.0,835.0
5da821c2b25b035d1d17baae,moncler,5da6d40110309200045874e6,835.0,835.0,835.0,,850.0,,,
5da8219a6504fb65da0050e8,moncler,5da6d40110309200045874e6,835.0,835.0,835.0,,,840.0,,830.0
5da821e5b25b035d1d17bd15,moncler,5da6d40110309200045874e6,930.0,930.0,930.0,,,,935.0,
5da821856504fb65cea703ab,moncler,5da6d40110309200045874e6,2300.0,2300.0,2300.0,,,2305.0,,
5da821686504fb65da004d69,moncler,5da6d40110309200045874e6,780.0,780.0,780.0,,,785.0,,
5da821cdb25b035d1d17bb6a,moncler,5da6d40110309200045874e6,775.0,775.0,775.0,,,764.0,,
5da822256504fb65da005b53,moncler,5da6d40110309200045874e6,515.0,515.0,515.0,,,,520.0,515.0
5da821706504fb65da004e1f,moncler,5da6d40110309200045874e6,975.0,975.0,975.0,,,980.0,,
5da820a66504fb65da003fb7,moncler,5da6d40110309200045874e6,455.0,455.0,455.0,,,460.0,,455.0
5da82229b25b035d1d17c092,moncler,5da6d40110309200045874e6,585.0,585.0,585.0,,600.0,590.0,,585.0
5da8216bb25b035d1d17b588,moncler,5da6d40110309200045874e6,440.0,440.0,440.0,,455.0,445.0,,440.0
5da821856504fb65cea703c8,moncler,5da6d40110309200045874e6,295.0,295.0,295.0,,310.0,300.0,,295.0
5da821d3b25b035d1d17bbcc,moncler genius,5da6d40110309200045874e6,735.0,735.0,735.0,,,,,735.0
5da81ef27861c2af6a5a925d,loewe,5da6d40110309200045874e6,160.0,160.0,165.0,325.0,,,,320.0
5da81b2a6504fb65c4de3de1,loewe,5da6d40110309200045874e6,320.0,320.0,320.0,,,,,320.0
5da8211e6504fb65da0047ba,gucci,5da6d40110309200045874e6,168.0,168.0,173.0,,,,,265.0
5da8204e6504fb65cb2619fe,la mer,5da6d40110309200045874e6,190.0,190.0,195.0,205.0,,,,
5da821d9b25b035d1d17bc40,miu miu,5da6d40110309200045874e6,1145.0,1145.0,1145.0,,,,,801.0
5da822256504fb65da005b54,miu miu,5da6d40110309200045874e6,470.0,470.0,470.0,,,535.0,,329.0
5da8219a6504fb65da0050fd,miu miu,5da6d40110309200045874e6,570.0,570.0,570.0,,,,,399.0
5da826337861c2af6a5a9892,miu miu,5da6d40110309200045874e6,570.0,570.0,570.0,,,575.0,,
5da821bbb25b035d1d17ba5a,miu miu,5da6d40110309200045874e6,470.0,470.0,470.0,,485.0,,,
5da821ac7861c2af6a5a97e2,jimmy choo,5da6d40110309200045874e6,297.5,425.0,297.5,,,704.0,,
5da81b60b25b035d1d17a74c,jimmy choo,5da6d40110309200045874e6,495.0,495.0,495.0,,,555.0,,
5da81f3c7861c2af6a5a953a,jimmy choo,5da6d40110309200045874e6,255.0,425.0,255.0,,,432.0,,
5da8215ab25b035d1d17b471,jimmy choo,5da6d40110309200045874e6,346.5,495.0,346.5,,,555.0,,
5da81cb77861c2af6a5a87c2,jimmy choo,5da6d40110309200045874e6,550.0,550.0,550.0,,,,335.0,545.0
5da820f96504fb65da0044c4,jimmy choo,5da6d40110309200045874e6,402.5,575.0,402.5,,,380.0,,
5da820866504fb65da003c60,jimmy choo,5da6d40110309200045874e6,237.0,395.0,237.0,,,,,273.0
5da81f2a7861c2af6a5a94eb,jimmy choo,5da6d40110309200045874e6,276.5,276.5,276.5,,,500.0,,
5da821f4b25b035d1d17bddf,jimmy choo,5da6d40110309200045874e6,276.5,395.0,276.5,,,400.0,,273.0
5da81d436504fb65d41c56ea,common projects,5da6d40110309200045874e6,340.0,340.0,340.0,310.0,,,330.0,305.0
5da81b177f3e301b4504b3fe,balenciaga,5da6d40110309200045874e6,725.0,725.0,725.0,,,,630.0,
5db811e2d5424ee1f3353403,balenciaga,5da6d40110309200045874e6,695.0,695.0,695.0,,,700.0,,
5db81156d5424ee1f3352fe8,balenciaga,5da6d40110309200045874e6,725.0,725.0,725.0,,,730.0,720.0,
5db81196d5424ee1f3353089,balenciaga,5da6d40110309200045874e6,225.0,225.0,225.0,,,255.0,,
5db811a0d5424ee1f335325b,balenciaga,5da6d40110309200045874e6,715.0,715.0,715.0,,,900.0,,895.0
5da8217db25b035d1d17b6c8,balenciaga,5da6d40110309200045874e6,845.0,845.0,845.0,,,,850.0,
5da8207d6504fb65da003be0,balenciaga,5da6d40110309200045874e6,575.0,575.0,575.0,,,580.0,580.0,
5da81c4eb25b035d1d17aa31,balenciaga,5da6d40110309200045874e6,521.5,745.0,521.5,,,,750.0,
5db8121cd5424ee1f3353493,balenciaga,5da6d40110309200045874e6,450.0,450.0,450.0,,,455.0,380.0,445.0
5db811e2d5424ee1f3353409,balenciaga,5da6d40110309200045874e6,67.5,67.5,72.5,,,145.0,,
5da81a506504fb65c4de3cbc,balenciaga,5da6d40110309200045874e6,591.5,845.0,591.5,,,597.0,850.0,
5da81f5b6504fb65cea701f4,balenciaga,5da6d40110309200045874e6,795.0,795.0,795.0,,,800.0,800.0,
5da81d787f3e301b4504b780,balenciaga,5da6d40110309200045874e6,275.0,275.0,275.0,,,280.0,,270.0
5da81d547861c2af6a5a8e7e,balenciaga,5da6d40110309200045874e6,1190.0,1190.0,1190.0,,1065.0,912.0,,
5da817ad6504fb65cea6ff4b,balenciaga,5da6d40110309200045874e6,382.5,765.0,382.5,,,770.0,,
5da81d8a7861c2af6a5a9031,balenciaga,5da6d40110309200045874e6,325.0,325.0,325.0,,,330.0,,
5da81a746504fb65cb26165a,balenciaga,5da6d40110309200045874e6,172.5,345.0,177.5,,,,143.0,
5da81a477f3e301b4504b298,balenciaga,5da6d40110309200045874e6,147.5,147.5,152.5,,121.0,300.0,182.0,
5da81b247f3e301b4504b4b0,balenciaga,5da6d40110309200045874e6,172.5,345.0,177.5,,,,143.0,
5da81bd76504fb65d41c563e,balenciaga,5da6d40110309200045874e6,295.0,295.0,295.0,330.0,340.0,300.0,,
5da81abeb25b035d1d17a4f9,balenciaga,5da6d40110309200045874e6,227.5,325.0,227.5,,,330.0,,
5da81a746504fb65cb26166a,balenciaga,5da6d40110309200045874e6,250.0,250.0,250.0,355.0,310.0,,,
5da8223b6504fb65cea70422,balenciaga,5da6d40110309200045874e6,1132.5,2265.0,1132.5,,,2270.0,,
5da81d347861c2af6a5a8cdb,balenciaga,5da6d40110309200045874e6,350.0,350.0,350.0,,,355.0,,
5da821746504fb65da004e90,balenciaga,5da6d40110309200045874e6,1590.0,1590.0,1590.0,,,,,1113.0
5da820a36504fb65da003f11,balenciaga,5da6d40110309200045874e6,1190.0,1190.0,1190.0,,,1255.0,,
5da81a2d7d3a9baa211f7dd4,balenciaga,5da6d40110309200045874e6,276.5,395.0,276.5,,,400.0,,
5da821686504fb65da004d2c,balenciaga,5da6d40110309200045874e6,825.0,825.0,825.0,,,880.0,,
5da8185b6504fb65c4de3bb4,balenciaga,5da6d40110309200045874e6,835.0,835.0,835.0,,,840.0,,
5db81115d5424ee1f3352e30,balenciaga,5da6d40110309200045874e6,495.0,495.0,495.0,,,,430.0,
5da822256504fb65da005b58,balenciaga,5da6d40110309200045874e6,1950.0,1950.0,1950.0,,,1955.0,,
5da81f5d7861c2af6a5a9647,balenciaga,5da6d40110309200045874e6,835.0,835.0,835.0,,,840.0,506.0,830.0
5da820566504fb65da0039f4,balenciaga,5da6d40110309200045874e6,975.0,975.0,975.0,,,,970.0,
5da823b76504fb65cb261ad5,balenciaga,5da6d40110309200045874e6,1950.0,1950.0,1950.0,,,1955.0,,
5da820b16504fb65da0040de,balenciaga,5da6d40110309200045874e6,475.0,950.0,475.0,,,955.0,,
5da81b60b25b035d1d17a737,balenciaga,5da6d40110309200045874e6,514.5,735.0,514.5,,,740.0,,
5da82235b25b035d1d17c10e,balenciaga,5da6d40110309200045874e6,850.0,850.0,850.0,,,,,780.0
5da821f4b25b035d1d17bdc5,balenciaga,5da6d40110309200045874e6,450.0,450.0,450.0,,,455.0,,
5da821d3b25b035d1d17bc11,balenciaga,5da6d40110309200045874e6,950.0,950.0,950.0,,,955.0,,
5da81c30b25b035d1d17aa01,balenciaga,5da6d40110309200045874e6,295.0,295.0,295.0,300.0,,,,
5db81158d5424ee1f3353052,balenciaga,5da6d40110309200045874e6,206.5,295.0,206.5,,,300.0,,
5da822846504fb65d41c59c9,balenciaga,5da6d40110309200045874e6,537.5,1075.0,537.5,,,1080.0,,
5da81d526504fb65da00368d,balenciaga,5da6d40110309200045874e6,875.0,875.0,875.0,,,840.0,506.0,830.0
5da821ecb25b035d1d17bda5,balenciaga,5da6d40110309200045874e6,1942.5,3885.0,1942.5,,,,2336.0,
5da822846504fb65d41c59d9,balenciaga,5da6d40110309200045874e6,247.5,495.0,247.5,,500.0,,,336.0
5da821b66504fb65da00538d,balenciaga,5da6d40110309200045874e6,635.0,635.0,635.0,,,640.0,386.0,441.0
5da820cc6504fb65da004168,balenciaga,5da6d40110309200045874e6,627.5,1255.0,627.5,,,1260.0,,753.0
5da821a66504fb65da0051df,balenciaga,5da6d40110309200045874e6,685.0,685.0,685.0,,,,,476.0
5da821316504fb65da0048e9,balenciaga,5da6d40110309200045874e6,850.0,850.0,850.0,,,855.0,,581.0
5da821d3b25b035d1d17bbd0,balenciaga,5da6d40110309200045874e6,725.0,1450.0,725.0,,,,875.0,
5da82078b25b035d1d17b221,balenciaga,5da6d40110309200045874e6,247.5,495.0,247.5,,159.0,,302.0,
5da82216b25b035d1d17bfef,balenciaga,5da6d40110309200045874e6,437.5,437.5,437.5,,,880.0,,
5da8223b6504fb65cea70401,balenciaga,5da6d40110309200045874e6,247.5,495.0,247.5,,,,302.0,
5da81e377f3e301b4504b852,balenciaga,5da6d40110309200045874e6,695.0,695.0,695.0,620.0,710.0,620.0,,615.0
5da81d967861c2af6a5a90b1,balenciaga,5da6d40110309200045874e6,540.0,540.0,540.0,,,570.0,530.0,540.0
5da820636504fb65da0039fa,balenciaga,5da6d40110309200045874e6,650.0,650.0,650.0,,596.0,655.0,,
5da81f127861c2af6a5a93ee,balenciaga,5da6d40110309200045874e6,540.0,540.0,540.0,,,570.0,545.0,156.0
5da8210e465e00845f490c14,balenciaga,5da6d40110309200045874e6,615.0,615.0,615.0,620.0,590.0,620.0,,615.0
5da81d227861c2af6a5a8be1,balenciaga,5da6d40110309200045874e6,615.0,615.0,615.0,620.0,590.0,,,
5da820986504fb65da003e1c,balenciaga,5da6d40110309200045874e6,695.0,695.0,695.0,,710.0,700.0,,
5da8204e6504fb65cb2619eb,balenciaga,5da6d40110309200045874e6,650.0,650.0,650.0,,,,650.0,
5da81d70b25b035d1d17ac20,balenciaga,5da6d40110309200045874e6,565.0,565.0,565.0,570.0,,,,
5da81f027861c2af6a5a931b,balenciaga,5da6d40110309200045874e6,525.0,525.0,525.0,545.0,,545.0,,
5da81d0f7861c2af6a5a8b0b,balenciaga,5da6d40110309200045874e6,615.0,615.0,615.0,620.0,590.0,620.0,580.0,
5da81f457861c2af6a5a95a4,balenciaga,5da6d40110309200045874e6,525.0,525.0,525.0,,540.0,530.0,,
5da81e56b25b035d1d17aee0,balenciaga,5da6d40110309200045874e6,342.5,685.0,342.5,,,,,479.0
5da81ef4b25b035d1d17b15b,balenciaga,5da6d40110309200045874e6,550.0,550.0,550.0,,,500.0,540.0,530.0
5da81d9a7d3a9baa211f8425,balenciaga,5da6d40110309200045874e6,297.5,297.5,297.5,,,,,413.0
5da820756504fb65da003b78,balenciaga,5da6d40110309200045874e6,347.5,347.5,347.5,,,,,476.0
5da81cb77861c2af6a5a879d,balenciaga,5da6d40110309200045874e6,595.0,595.0,595.0,,610.0,,590.0,409.0
5da8215fb25b035d1d17b4b8,lisa marie fernandez,5da6d40110309200045874e6,252.0,252.0,252.0,,176.0,,,
5da81f197861c2af6a5a941f,neous,5da6d40110309200045874e6,311.5,445.0,311.5,,,460.0,,304.0
5da8207e7f3e301b4504ba71,neous,5da6d40110309200045874e6,178.0,445.0,183.0,,,440.0,,
5db8119fd5424ee1f3353228,saint laurent,5da6d40110309200045874e6,220.0,220.0,220.0,,,,225.0,
5da81d5b7861c2af6a5a8f0c,marysia,5da6d40110309200045874e6,130.0,130.0,135.0,,,,,142.0
5da81d436504fb65d41c5715,marysia,5da6d40110309200045874e6,300.0,300.0,300.0,,,,,306.0
5da81adc7d3a9baa211f8071,isabel marant,5da6d40110309200045874e6,259.0,370.0,259.0,,,,555.0,385.0
5da8205db25b035d1d17b1e0,foundrae,5da6d40110309200045874e6,2860.0,2860.0,2860.0,,,2865.0,,
5da81eb26504fb65d41c57e0,foundrae,5da6d40110309200045874e6,1630.0,1630.0,1630.0,,,1435.0,,
5da821ce6504fb65d41c597c,prada,5da6d40110309200045874e6,1660.0,1660.0,1660.0,,,,1665.0,
5da8217db25b035d1d17b6f3,prada,5da6d40110309200045874e6,1950.0,1950.0,1950.0,,,1819.0,1955.0,1365.0
5da821fbb25b035d1d17be20,prada,5da6d40110309200045874e6,885.0,885.0,885.0,,,890.0,,
5da822256504fb65da005b7b,prada,5da6d40110309200045874e6,1530.0,1530.0,1530.0,,,,,1071.0
5da82235b25b035d1d17c126,prada,5da6d40110309200045874e6,695.0,695.0,695.0,,,,700.0,483.0
5da821dfb25b035d1d17bc98,prada,5da6d40110309200045874e6,1115.0,1115.0,1115.0,,,1120.0,1120.0,780.0
5da821ecb25b035d1d17bd75,prada,5da6d40110309200045874e6,825.0,825.0,825.0,,,830.0,,577.0
5da81f227861c2af6a5a945b,agolde,5da6d40110309200045874e6,300.0,300.0,300.0,305.0,,,,
5dd81210133e2ae879337f86,charo ruiz,5da6d40110309200045874e6,195.0,195.0,200.0,,,344.0,,
5db81154d5424ee1f3352f9b,christian louboutin,5da6d40110309200045874e6,495.0,495.0,495.0,,,,500.0,495.0
5da8222b6504fb65da005bd9,christian louboutin,5da6d40110309200045874e6,585.0,585.0,585.0,,,,590.0,
5da81ce47861c2af6a5a8930,christian louboutin,5da6d40110309200045874e6,625.0,625.0,625.0,,,,630.0,625.0
5da81cde7861c2af6a5a88aa,christian louboutin,5da6d40110309200045874e6,495.0,495.0,495.0,,,,500.0,
5da81f0b7861c2af6a5a9382,christian louboutin,5da6d40110309200045874e6,665.0,665.0,665.0,,,,670.0,
5da821347f3e301b4504bae3,christian louboutin,5da6d40110309200045874e6,495.0,495.0,495.0,,510.0,,500.0,495.0
5da81e56b25b035d1d17af33,christian louboutin,5da6d40110309200045874e6,495.0,495.0,495.0,,,,,495.0
5da81cb77861c2af6a5a87c3,christian louboutin,5da6d40110309200045874e6,595.0,595.0,595.0,,,,,595.0
5da81e56b25b035d1d17aef3,christian louboutin,5da6d40110309200045874e6,875.0,875.0,875.0,,,,880.0,
5da820756504fb65da003b5d,christian louboutin,5da6d40110309200045874e6,625.0,625.0,625.0,,,,630.0,
5da81efa7861c2af6a5a9275,christian louboutin,5da6d40110309200045874e6,865.0,865.0,865.0,,,,870.0,865.0
5da81bd97f3e301b4504b4c7,christian louboutin,5da6d40110309200045874e6,525.0,525.0,525.0,,540.0,,,
5da82229b25b035d1d17c06c,christian louboutin,5da6d40110309200045874e6,625.0,625.0,625.0,,,,630.0,
5da81eeb7861c2af6a5a91d0,christian louboutin,5da6d40110309200045874e6,485.0,485.0,485.0,,,,490.0,
5da82148b25b035d1d17b365,christian louboutin,5da6d40110309200045874e6,965.0,965.0,965.0,,,,970.0,
5da8219a6504fb65da0050a7,fisch,5da6d40110309200045874e6,73.5,73.5,78.5,,,,110.0,
5da81cde7861c2af6a5a88d9,christian louboutin,5da6d40110309200045874e6,1245.0,1245.0,1245.0,,,,1250.0,1245.0
5da81f047d3a9baa211f84a6,christian louboutin,5da6d40110309200045874e6,1295.0,1295.0,1295.0,,,,,1295.0
5db81048d5424ee1f3352853,gucci,5da6d40110309200045874e6,805.0,805.0,805.0,,,,,805.0
5da821dfb25b035d1d17bcb9,the row,5da6d40110309200045874e6,680.0,680.0,680.0,,,689.0,,
5da821b86504fb65cb261a4a,loeffler randall,5da6d40110309200045874e6,345.0,345.0,345.0,,,450.0,,
5da822166504fb65da005a5b,brunello cucinelli,5da6d40110309200045874e6,669.0,1338.0,669.0,,,1343.0,,
5da820866504fb65da003c54,christian louboutin,5da6d40110309200045874e6,775.0,775.0,775.0,,,,780.0,
5da81a746504fb65cb261677,christian louboutin,5da6d40110309200045874e6,625.0,625.0,625.0,,,,,625.0
5db81237d5424ee1f3353679,aquazzura,5da6d40110309200045874e6,400.0,400.0,400.0,,,,405.0,400.0
5da81e6d465e00845f490b5a,aquazzura,5da6d40110309200045874e6,188.0,470.0,193.0,,,438.0,,
5da8222b6504fb65da005bc5,aquazzura,5da6d40110309200045874e6,440.0,440.0,440.0,,,857.0,,
5da821316504fb65da004927,aquazzura,5da6d40110309200045874e6,490.0,490.0,490.0,,,495.0,,490.0
5da81f127861c2af6a5a93b2,aquazzura,5da6d40110309200045874e6,490.0,490.0,490.0,,,490.0,,308.0
5da821b86504fb65cb261a3d,aquazzura,5da6d40110309200045874e6,440.0,440.0,440.0,,,857.0,,
5da8204d6504fb65da00393d,aquazzura,5da6d40110309200045874e6,440.0,440.0,440.0,,,,,440.0
5da81e56b25b035d1d17aef0,aquazzura,5da6d40110309200045874e6,425.0,425.0,425.0,,,788.0,,
5da81d457861c2af6a5a8df0,aeydē,5da6d40110309200045874e6,110.0,220.0,115.0,,,180.0,,
5dd94ed9fa940774f07afb52,ganni,5da6d40110309200045874e6,370.0,370.0,370.0,375.0,,,375.0,
5da81cfa7861c2af6a5a8a4b,re/done,5da6d40110309200045874e6,70.0,70.0,75.0,,,85.0,,
5da820356504fb65da0038c7,prada,5da6d40110309200045874e6,1125.0,1125.0,1125.0,,,1130.0,,732.0
5da81ca47861c2af6a5a864b,skin,5da6d40110309200045874e6,179.0,179.0,184.0,,,,77.0,
5da821346504fb65da004948,skin,5da6d40110309200045874e6,92.8,232.0,97.8,,,,97.0,
5db81116d5424ee1f3352e5e,alexander mcqueen,5da6d40110309200045874e6,360.0,360.0,360.0,365.0,,365.0,365.0,360.0
5da81c8a7861c2af6a5a853a,aquazzura,5da6d40110309200045874e6,490.0,490.0,490.0,,,,495.0,
5da820ad6504fb65da00407d,stella mccartney,5da6d40110309200045874e6,315.0,315.0,315.0,320.0,,,,
5da81e4f7d3a9baa211f8439,gianvito rossi,5da6d40110309200045874e6,900.0,900.0,900.0,925.0,,,,920.0
5da8206e7d3a9baa211f8556,prada,5da6d40110309200045874e6,610.0,610.0,610.0,,,,,605.0
5da820db6504fb65da00425f,the row,5da6d40110309200045874e6,650.0,650.0,650.0,,,,,650.0
5da81f227861c2af6a5a947b,the row,5da6d40110309200045874e6,650.0,650.0,650.0,,,664.0,655.0,650.0
5da820636504fb65da003a26,the row,5da6d40110309200045874e6,650.0,650.0,650.0,,,,655.0,650.0
5da81f4b7861c2af6a5a9603,the row,5da6d40110309200045874e6,650.0,650.0,650.0,,,,,451.0
5da82200b25b035d1d17be95,vix,5da6d40110309200045874e6,63.41,105.67,68.41,143.0,,,,
5da821fa6504fb65da005762,3.1 phillip lim,5da6d40110309200045874e6,220.0,440.0,220.0,,520.0,,,
5da8204e6504fb65cb2619da,castañer,5da6d40110309200045874e6,91.0,130.0,96.0,,,94.0,,
5da821a4b25b035d1d17b929,mara hoffman,5da6d40110309200045874e6,365.0,365.0,365.0,,,317.0,,
5da821aab25b035d1d17b964,mara hoffman,5da6d40110309200045874e6,108.5,155.0,113.5,,,,82.0,
5da8220f6504fb65da005976,mara hoffman,5da6d40110309200045874e6,112.0,160.0,117.0,,,,85.0,
5da81f027861c2af6a5a92c3,mara hoffman,5da6d40110309200045874e6,222.0,370.0,222.0,,,,190.0,
5dcd71474c033d2ed6f7a074,cult gaia,5da6d40110309200045874e6,109.5,365.0,114.5,,,278.0,,
5da81bdf6504fb65c4de3e29,cult gaia,5da6d40110309200045874e6,112.5,375.0,117.5,,,242.0,,
5da81e78b25b035d1d17b00c,cult gaia,5da6d40110309200045874e6,112.5,375.0,117.5,,,292.0,,
5db811d8d5424ee1f3353265,cult gaia,5da6d40110309200045874e6,100.5,335.0,105.5,,,254.0,,201.0
5da81c817861c2af6a5a8508,cult gaia,5da6d40110309200045874e6,234.0,390.0,234.0,,,266.0,,234.0
5da81c1db25b035d1d17a996,cult gaia,5da6d40110309200045874e6,91.5,305.0,96.5,,,,,183.0
5da8222b6504fb65da005ba8,aeydē,5da6d40110309200045874e6,159.0,265.0,164.0,,,247.0,,
5da820a36504fb65da003f52,nagnata,5da6d40110309200045874e6,95.0,190.0,100.0,,,197.0,,
5da81d7e7861c2af6a5a8f7d,carrie forbes,5da6d40110309200045874e6,96.0,320.0,101.0,,,307.0,,
5da81ae27d3a9baa211f8103,carrie forbes,5da6d40110309200045874e6,102.0,340.0,107.0,,,175.0,,
5da81aea7d3a9baa211f817f,carrie forbes,5da6d40110309200045874e6,84.0,280.0,89.0,,,182.0,,
5da821786504fb65da004ec4,nili lotan,5da6d40110309200045874e6,249.0,830.0,249.0,,,628.0,,
5da821c76504fb65da005518,nili lotan,5da6d40110309200045874e6,290.0,290.0,290.0,,,326.0,,
